web-scraper-order,web-scraper-start-url,pages,pages-href,songs,songs-href,text
"1543229219-205","https://songteksten.net/artist/lyrics/40/the-beatles.html","4","https://songteksten.net/artist/lyrics/40/the-beatles/page/4.html","I Just Don't Understand","https://songteksten.net/lyric/40/888/the-beatles/i-just-dont-understand.html","The Beatles - I Just Don't Understand
Well you call me your baby

When you hold in my hand

But the way that you hurt me

I just don`t understand 

Well you say that you need me

Like an ocean needs sand

But the way you deceive me

I just don`t understand

Well you know that I love you

More than anyone can

But a one-sided love

I just don`t understand

Well you know that I love you

More than anyone can

But a one-sided love

I just don`t understand

Well you call me your baby

When you hold in my hand

Oh how you can hurt me

I just don`t understand Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229256-222","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","Here Comes The Sun","https://songteksten.net/lyric/40/871/the-beatles/here-comes-the-sun.html","The Beatles - Here Comes The Sun
Here comes the sun,

Here comes the sun, and I say

It's all right



Little darling, it's been a long cold lonely winter

Little darling, it feels like years since it's been here

Here comes the sun,

Here comes the sun, and I say

It's all right



Little darling, the smiles returning to the faces

Little darling, it seems like years since it's been here

Here comes the sun,

Here comes the sun, and I say

It's all right



Sun, sun, sun, here it comes

Sun, sun, sun, here it comes

Sun, sun, sun, here it comes

Sun, sun, sun, here it comes

Sun, sun, sun, here it comes



Little darling, I feel that ice is slowly melting

Little darling, it seems like years since it's been clear

Here comes the sun,

Here comes the sun, and I say

It's all right



Here comes the sun,

Here comes the sun, and I say

It's all right

It's all right Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228819-10","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","You Know What To Do","https://songteksten.net/lyric/40/1094/the-beatles/you-know-what-to-do.html","The Beatles - You Know What To Do
When I see you

I just don`t know what to say

I like to be with you

Every hour of the day

So if you want me

Just like I need you

You know what to do 

I watched you walking by

And you looked alone

I hope that you won`t mind

If I walk you back home

And if you want me

Just like I need you

You know what to do

Just call on me

When you`re lonely

I`ll keep my love

For you only

I`ll call on you

If I`m lonely too

Understand I`ll stay

With you every day

Make you love me more

In every way

So if you want me

Just like I want you

You know what to do

Just call on me

When you`re lonely

I`ll keep my love

For you only

I`ll call on you

If I`m lonely too

Understand I`ll stay

With you every day

Make you love me more

In every way

So if you want me

Just like I need you

You know what to do Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229069-132","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Mr. Moonlight","https://songteksten.net/lyric/40/965/the-beatles/mr-moonlight.html","The Beatles - Mr. Moonlight
Mr. Moonlight 

You came to me one summernight and from your beam you made my dream, 

And from the world you sent my girl and from above you sent us love, 

And now she`s mine. 

I think you`re fine `cause we love you, Mr. Moonlight. 

Mr. Moonlight, come again please, here I am on my knees, 

Begging if you please, and the nights you don`t come my way. 

I`ll pray and pray more each day, `cause we love you, Mr. 

Moonlight, 

Mr. Moonlight.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228825-13","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","Yesterday","https://songteksten.net/lyric/40/1091/the-beatles/yesterday.html","The Beatles - Yesterday
Yesterday, all my troubles seemed so far away

Now it looks as though they're here to stay

Oh, I believe in yesterday



Suddenly, I'm not half the man I used to be

There's a shadow hanging over me

Oh, yesterday came suddenly



Why she had to go, I don't know

She wouldn't say

I said something wrong, now I long for yesterday



Yesterday, love was such an easy game to play

Now I need a place to hide away

Oh, I believe in yesterday



Why she had to go, I don't know

She wouldn't say

I said something wrong, now I long for yesterday



Yesterday, love was such an easy game to play

Now I need a place to hide away

Oh, I believe in yesterday



Mm mm mm mm mm Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229142-167","https://songteksten.net/artist/lyrics/40/the-beatles.html","5","https://songteksten.net/artist/lyrics/40/the-beatles/page/5.html","Julia","https://songteksten.net/lyric/40/929/the-beatles/julia.html","The Beatles - Julia
Half of what I say is meaningless 

But I say it just to reach you, Julia 

Julia, Julia, oceanchild, calls me 

So I sing a song of love, Julia 

Julia, seashell eyes, windy smile, calls me 

So I sing a song of love, Julia 

Her hair of floating sky is shimmering, glimmering, 

In the sun 

Julia, Julia, morning moon, touch me 

So I sing a song of love, Julia 

When I cannot sing my heart 

I can only speak my mind, Julia 

Julia, sleeping sand, silent cloud, touch me 

So I sing a song of love, Julia 

Hum hum hum hum...calls me 

So I sing a song of love for Julia, Julia, Julia  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228813-7","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","You Really Got A Hold On Me","https://songteksten.net/lyric/40/1097/the-beatles/you-really-got-a-hold-on-me.html","The Beatles - You Really Got A Hold On Me
I don`t like you 

But I love you 

See that I`m always 

Thinking of you 

Oh, oh, oh, 

You treat me badly 

I love you madly 

You`ve really got a hold on me 

You`ve really got a hold on me, baby 

I don`t want you, 

But I need you 

Don`t want to kiss you 

But I need you 

Oh, oh, oh 

You do me wring now 

My love is strong now 

You`ve really got a hold on me 

You`ve really got a hold on me, baby 

I love you and all I want you to do 

Is just hold me, hold me, hold me, hold me 

I want to leave you 

Don`t want to stay here 

Don`t want to spend 

Another day here 

Oh, oh, oh, I want to split now 

I just can quit now 

You`ve really got a hold on me 

You`ve really got a hold on me, baby 

I love you and all I want you to do 

Is just hold me, hold me, hold me, hold me 

You`ve really got a hold on me 

You`ve really got a hold on me  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229019-108","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Polythene Pam","https://songteksten.net/lyric/40/86554/the-beatles/polythene-pam.html","The Beatles - Polythene Pam
Well you should see Polythene Pam

She's so good-looking but she looks like a man

Well you should see her in drag dressed in her polythene bag

Yes you should see Polythene Pam

Yeah yeah yeah



Get a dose of her in jackboots and kilt

She's killer-diller when she's jacked to the hilt

She's the kind of a girl that makes the ""news of the world""

Yes you could say she was attractively built

Yeah yeah yeah Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228957-77","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Sun King","https://songteksten.net/lyric/40/1027/the-beatles/sun-king.html","The Beatles - Sun King
[Italian lyrics broken down phoenetically] 

  

Here comes the sun king 

Here comes the sun king 

Everybody`s laughing 

Everybody`s happy 

Here comes the sun king 

Quando paramucho mi amore de felice carathon 

Mundo paparazzi mi amore cicce verdi parasol 

Questo abrigado tantamucho que canite carousel  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229037-116","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Only A Northern Song","https://songteksten.net/lyric/40/981/the-beatles/only-a-northern-song.html","The Beatles - Only A Northern Song
If you`re listening to this song 

You may think the chords are going wrong 

But they`re not; 

He just wrote it like that. 

It doesn`t really matter what chords I play 

What words I say or time of day it is 

As it`s only a Northern song 

It doesn`t really matter what clothes I wear 

Or how I fare or if my hair is brown 

When it`s only a Northern song. 

When you`re listening late at night 

You may think the band are not quite right 

But they are, they just play it like that 

It doesn`t really matter what chords I play 

What words I say or time of day it is 

As it`s only a Northern song. 

It doesn`t really matter what clothes I wear 

Or how I fare or if my hair is brown 

When it`s only a Northern song. 

If you think the harmony 

Is a little dark and out of key 

You`re correct, there`s nobody there. 

It doesn`t really matter what chords I play 

What words I say or time of day it is 

And I told you there`s no one there.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229114-153","https://songteksten.net/artist/lyrics/40/the-beatles.html","5","https://songteksten.net/artist/lyrics/40/the-beatles/page/5.html","Love Me Do","https://songteksten.net/lyric/40/943/the-beatles/love-me-do.html","The Beatles - Love Me Do
Love, love me do. 

You know I love you, 

I`ll always be true, 

So please, love me do. 

Whoa, love me do. 

Love, love me do. 

You know I love you, 

I`ll always be true, 

So please, love me do. 

Whoa, love me do. 

Someone to love, 

Somebody new. 

Someone to love, 

Someone like you. 

Love, love me do. 

You know I love you, 

I`ll always be true, 

So please, love me do. 

Whoa, love me do. 

Love, love me do. 

You know I love you, 

I`ll always be true, 

So please, love me do. 

Whoa, love me do. 

Yeah, love me do. 

Whoa, oh, love me do.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229288-238","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","Girl","https://songteksten.net/lyric/40/855/the-beatles/girl.html","The Beatles - Girl
Is there anybody gone to listen to my story 

All about the girl who came to stay? 

She`s the kind of girl you want so much 

It makes you sorry 

Still, you don`t regret a single day. 



Ah girl! Girl! 



When I think of all the times I`ve tried so hard to leave her 

She will turn to me and start to cry 

And she promises the earth to me 

And I believe her. 

After all this times I don`t know why. 



Ah, girl! Girl! 



She`s the kind of girl who puts you down when friends are there, 

You feel a fool. 

When you say she`s looking good, she acts as if it`s understood. 

She`s cool, cool, cool, cool, 



Girl! Girl! 



Was she told when she was young the pain 

Would lead to pleasure? 

Did she understand it when they said 

That a man must break his back to earn 

His day of leisure? 

Will she still believe it when he`s dead? 



Ah girl! Girl! Girl! Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229323-255","https://songteksten.net/artist/lyrics/40/the-beatles.html","2","https://songteksten.net/artist/lyrics/40/the-beatles/page/2.html","Eleanor Rigby","https://songteksten.net/lyric/40/839/the-beatles/eleanor-rigby.html","The Beatles - Eleanor Rigby
Ah, look at all the lonely people

Ah, look at all the lonely people



Eleanor Rigby, picks up the rice in the church

where a wedding has been,

lives in a dream,

waits at the window, wearing the face

that she keeps in a jar by the door.

Who is it for?



All the lonely people, where do they all come from?

All the lonely people, where do they all belong?



Father McKenzie's writing the words of a sermon

that no one will hear,

no one comes near,

look at him working.

Darning his socks in the night when there's nobody there.

What does he care?



All the lonely people, where do they all come from?

All the lonely people, where do they all belong?



Ah, look at all the lonely people

Ah, look at all the lonely people



Eleanor Rigby, died in the church

and was buried along with her name,

nobody came.

Father McKenzie's wiping the dirt from his hands

as he walks from the grave,

no one was saved.



All the lonely people, where do they all come from?

All the lonely people, where do they all belong Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229298-243","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","From A Window","https://songteksten.net/lyric/40/850/the-beatles/from-a-window.html","The Beatles - From A Window
Late yesterday night I saw the light

Shine from a window

And as I looked again your face came into sight

I couldn`t walk on intel you`d gone

From your window (from your window yeah)

I had to make you mine, I knew you were the one.



Oh I would be glad just to have a love like that

(To have a love like that)

Oh I would be true and I`d live my life for you.

So meet me tonight just where the light

Shines from a window (from a window yeah)

And as I take your hand say that you`ll be mine tonight.

Oh I would be glad just to have a love like that

(To have a love like that)

Oh I would be true and I`d live my life for you.

So meet me tonight just where the light

Shines from a window (from a window yeah)

And as I take your hand say that you`ll be mine tonight.

From a window, yeah. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229017-107","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Rain","https://songteksten.net/lyric/40/15048/the-beatles/rain.html","The Beatles - Rain
If the rain comes they run and hide their heads.

They might as well be dead,

If the rain comes, if the rain comes.

When the sun shines they slip into the shade,

And sip their lemonade,

When the sun shines, when the sun shines.

Rain, I don't mind,

Shine, the weather's fine.

I can show you that when it starts to rain,

Everything's the same,

I can show you, I can show you.

Rain, I don't mind,

Shine, the weather's fine.

Can you hear me that when it rains and shines,

It's just a state of mind,

Can you hear me, can you hear me?

 Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228887-43","https://songteksten.net/artist/lyrics/40/the-beatles.html","8","https://songteksten.net/artist/lyrics/40/the-beatles/page/8.html","Ticket To Ride","https://songteksten.net/lyric/40/1062/the-beatles/ticket-to-ride.html","The Beatles - Ticket To Ride
I think I'm gonna be sad,

I think it's today, yeah.

The girl that's driving me mad

Is going away.



She's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



She said that living with me

Was bringing her down yeah.

She would never be free

When I was around.



She's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



I don't know why she's ridin' so high,

She ought to think twice,

She ought to do right by me.

Before she gets to saying goodbye,

She ought to think twice,

She ought to do right by me.



I think I'm gonna be sad,

I think it's today yeah.

The girl that's driving me mad

Is going away, yeah.



She's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



I don't know why she's ridin' so high,

She ought to think twice,

She ought to do right by me.

Before she gets to saying goodbye,

She ought to think twice,

She ought to do right by me

.

She said that living with me,

Was bringing her down, yeah.

She would never be free

When I was around.



Ah, she's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



My baby don't care, my baby don't care.

My baby don't care, my baby don't care.

My baby don't care. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229235-213","https://songteksten.net/artist/lyrics/40/the-beatles.html","4","https://songteksten.net/artist/lyrics/40/the-beatles/page/4.html","I Am The Walrus","https://songteksten.net/lyric/40/880/the-beatles/i-am-the-walrus.html","The Beatles - I Am The Walrus
I am he as you are he as you are me

and we are all together

See how they run like pigs from a gun

see how they fly

I'm crying

Sitting on a corn flake

waiting for the van to come

Corporation T-shirt, stupid bloody Tuesday

man you've been a naughty boy

you let your face grow long



I am the eggman

They are the eggmen

I am the walrus

Coo coo ca choo



Mister city policeman sitting

pretty little policemen in a row

See how they fly like Lucy in the sky

see how they run

I'm crying

I'm crying, I'm crying, I'm crying

Yellow matter custard

dripping from a dead dog's eye

Crabalocker fishwife

pornographic priestess,

boy, you've been a naughty girl

you let your knickers down



I am the eggman

They are the eggmen

I am the walrus.

Coo coo ca choo



Sitting in an English garden,

waiting for the sun

If the sun don't come you get a tan

from standing in the English rain



I am the eggman

(I thank you, sir.)

They are the eggmen

(A most poor man, made tame to fortune's blows.)

I am the walrus.

Coo coo ca choo



Expert, texpert choking smokers

don't you think the joker laughs at you

See how they smile like pigs in a sty

See how they snide

I'm crying

Semolina pilchard

climbing up the Eiffel tower

Elementary penguin singing Hare Krishna

man, you should have seen them kicking

Edgar Allan Poe



I am the eggman

They are the eggmen

I am the walrus

Goo goo g' joob



Stick it in your jumper

Everybody's got one, everybody's got one



Slave, thou hast slain me. Villain, take my purse

If ever thou wilt thrive, bury my body

and give the letters which thou find'st about me

to Edmund Earl of Gloucester. Seek him out

upon the British party. O, untimely death! Death!



I know thee well. A serviceable villain,

as duteous to the vices of thy mistress

as badness would desire



What, is he dead?

Sit you down, father; rest you. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228854-27","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","Where Have You Been All My Life","https://songteksten.net/lyric/40/1078/the-beatles/where-have-you-been-all-my-life.html","The Beatles - Where Have You Been All My Life
Since we kissed

I never knew the thrills that could be tasted.

Since we kissed

I never knew the years that I had wasted.

But now I know that I was waiting for you to come by,

I was waiting, girl, won`t you please tell me why

This took so long to begin?

Now, where have you been all my life? 

Oh, where`ve you been, where`ve you been?

Oh, don`t you know that I was waiting?

Don`t you know that I was waiting for you to come by,

I was waiting girl, won`t you please tell me why

This look so long to begin?

Girl, where have you been all my life?

Oh, where`ve you been, where`ve you been?

Where`ve you been when I was feeling blue?

Where have you been, where have you been

When I was needing you?

Where`ve you been, where`ve you been, where`ve you been?

Oh, now where have you been, where have you been all my life? Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229290-239","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","Getting Better","https://songteksten.net/lyric/40/854/the-beatles/getting-better.html","The Beatles - Getting Better
It's getting better all the time 

I used to get mad at my school 

The teachers who taught me weren't cool 

Holding me down, turning me round 

Filling me up with your rules. 

I've got to admit it's getting better 

It's a little better all the time 

I have to admit it's getting better 

It's getting better since you've been mine. 

Me used to be angry young man 

Me hiding me head in the sand 

You gave me the word 

I finally heard 

I'm doing the best that I can. 

I admit it's getting better 

It's a little better all the time yes 

I admit it's getting better 

It's getting better since you've been mine. 

I used to be cruel to my woman 

I beat her and kept her from the 

Things that she loved 

Man I was mean but I'm changing my scene 

And I'm doing the ebst that I can. 

I admit it's getting better 

A little better all the time 

Yes I admit it's getting better 

It's getting better since you've been mine. 

Getting so much better all the time. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229135-164","https://songteksten.net/artist/lyrics/40/the-beatles.html","5","https://songteksten.net/artist/lyrics/40/the-beatles/page/5.html","Komm, Gib Mir Deine Hand","https://songteksten.net/lyric/40/932/the-beatles/komm-gib-mir-deine-hand.html","The Beatles - Komm, Gib Mir Deine Hand
Oh komm doch, komm zu mir 

Du nimmst mir den Verstand 

Oh komm doch, komm zu mir 

Komm, gib mir deine Hand! 

Komm, gib mir deine Hand, 

Komm, gib mir deine Hand 

Oh du bist so schšn 

schšn wie ein Diamant 

Ich will mit dir gehen 

Komm, gib mir deine Hand! 

Komm, gib mir deine Hand, 

Komm, gib mir deine Hand 

In deinen Armen bin ich glŸcklich und froh 

Das war noch nie bei einen Ander`n 

Einmal so, einmal so, einmal so! 

Oh komm doch, komm zu mir 

Du nimmst mir den Verstand 

Oh komm doch, komm zu mir 

Komm, gib mir deine Hand! 

Komm, gib mir deine Hand, 

Komm, gib mir deine Hand. 

In deinen Armen bin ich glŸcklich und froh 

Das war noch nie bei einen Ander`n 

einmal so, einmal so, einmal so! 

Oh du bist so schšn 

schšn wie ein Diamant 

Ich will mit dir gehen 

Komm, gib mir deine Hand! 

Komm, gib mir deine Hand, 

Komm, gib mir deine Hand! 

Komm, gib mir deine Hand!  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229216-203","https://songteksten.net/artist/lyrics/40/the-beatles.html","4","https://songteksten.net/artist/lyrics/40/the-beatles/page/4.html","I Need You","https://songteksten.net/lyric/40/890/the-beatles/i-need-you.html","The Beatles - I Need You
You don't realize how much I need you,

Love you all the time and never leave you,

Please come back to me, I'm lonely as can be.

Said you had a thing or two to tell me,

How was I to know you would upset me.

I didn't realize as I looked in your eyes, I need you.

You told me, oh yes you told me

You don't want my lovin' anymore.

That's when it hurt me and feeling like this

I just don't go on anymore.

Please remember how I feel about you,

I could never really live without you,

So, come on back and see

Just what you mean to me

I need you I need you. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229063-129","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Nobody I Know","https://songteksten.net/lyric/40/968/the-beatles/nobody-i-know.html","The Beatles - Nobody I Know
Nobody I know could love me more than you,

You can give me so much love it seems untrue,

Listen to the bird who sings it to the tree,

And then when you`ve heard him see if you agree,

Nobody I know could love you more than me.



Everywhere I go the sun comes shining through,

Everyone I know is sure it shines for you.

Even in my dreams I look into your eyes,

Suddenly it seems I`ve found a paradise,

Everywhere I go the sun comes shining through. 

It means so much to be a part of a heart of a wonderful one,

When other lovers are gone we`ll live on, we`ll love on.

Even in my dreams I look into your eyes,

Suddenly it seems I`ve found a paradise,

Everywhere I go the sun comes shining through. 

It means so much to be a part of a heart of a wonderful one,

When other lovers are gone we`ll live on, we`ll love on.

Nobody I know could love me more than you,

You can give me so much love it seems untrue,

Listen to the bird who sings it to the tree,

And then when you`ve heard him see if you agree,

Nobody I know could love you more than me.

Nobody I know could love you more than me.

Nobody I know could love you more than me. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228815-8","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","You Never Give Me Your Money","https://songteksten.net/lyric/40/1096/the-beatles/you-never-give-me-your-money.html","The Beatles - You Never Give Me Your Money
You never give me your money

You only give me your funny paper

And in the middle of negotiations

You break down



I never give you my number

I only give you my situation

And in the middle of investigation

I break down



Out of college, money spent

See no future, pay no rent

All the money's gone, nowhere to go

Penny-jobber got the sack

Monday morning, turning back

Yellow lorry slow, nowhere to go



But oh, that magic feeling

Nowhere to go

Oh, that magic feeling

Nowhere to go

Nowhere to go

Ah, ah, ah



One sweet dream

Pick up the bags and get in the limousine

Soon we'll be away from here

Step on the gas and wipe that tear away



One sweet dream

Came true today

Came true today

Came true today

Yes it did



One, two, three, four, five, six, seven

All good children go to heaven



One, two, three, four, five, six, seven

All good children go to heaven



One, two, three, four, five, six, seven

All good children go to heaven Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229272-230","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","Got To Get You Into My Life","https://songteksten.net/lyric/40/863/the-beatles/got-to-get-you-into-my-life.html","The Beatles - Got To Get You Into My Life
I was alone, I took a ride, 

I didn`t know what I would find there 

Another road where maybe I could see another kind of mind there 

Ooh, then I suddenly see you, 

Ooh, did I tell you I need you 

Every single day of my life 

You didn`t run, you didn`t lie 

You knew I wanted just to hold you 

And had you gone you knew in time we`d meet again 

For I had told you 

Ooh, you were meant to be near me 

Ooh, and I want you hear me 

Say we`ll be together every day 

Got to get you into my life 

What can I do, what can I be, 

When I`m with you I want to stay there 

If I`m true I`ll never leave 

And if I do I know the way there 

Ooh, then I suddenly see you, 

Ooh, did I tell you I need you 

Every single day of my life 

Got to get you into my life 

Got to get you into my life 

I was alone, I took a ride, 

I didn`t know what I would find there 

Another road where maybe I could see another kind of 

mind there 

Then suddenly I see you, 

Did I tell you I need you...  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228967-82","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Some Other Guy","https://songteksten.net/lyric/40/1018/the-beatles/some-other-guy.html","The Beatles - Some Other Guy
Some other guy now, has taken my love away from me, oh now

Some other guy now, has taken away my sweet desire, oh now

Some other guy now, I just don`t wanna hold my hand, oh now

I`m the lonely one, as lonely as I can feel all right 

Some other guy now, is sippin` up the honey like a yellow dog, oh now

Some other guy now, has taken my love just like I`m gone, oh now

Some other guy now, has taken my love away from me, oh now

I`m the lonely one, as lonely as I can feel all right

Oh oh hoho

Oh yeah! Ow! Ow!

Some other guy, is makin` me very very mad, oh now

Some other guy now, is makin` my past seem oh so bad, oh now

Some other guy now, she was the first girl I ever had, oh now

I`m the lonely one, as lonely as I can feel all right

Oh oh hoho

I`m a-talkin` to you, right now

Ow!

Hey! Yeah! Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228945-72","https://songteksten.net/artist/lyrics/40/the-beatles.html","8","https://songteksten.net/artist/lyrics/40/the-beatles/page/8.html","Take Good Care Of My Baby","https://songteksten.net/lyric/40/1032/the-beatles/take-good-care-of-my-baby.html","The Beatles - Take Good Care Of My Baby
My tears are fallin` cause you`ve taken her away

And through it really hurts me so

There`s something that I gotta say 

Take good care of my baby

Please don`t ever make her blue

Just tell her that you love her

Make sure you`re thinking of her

In everything you say and do

Take good care of my baby

Now don`t you ever make her cry

Just let your love surround her

Don`t let her see a cloudy sky

Once upon a time that little girl was mine

If I`d been true I know she`d never be with you, so

Take good care of my baby

Be just as kind as you can be

And if you should discover

That you don`t really love her

Just send my baby back home to me

Take good care of my baby

Please don`t ever make her blue

Just tell her that you love her

Make sure you`re thinking of her

In everything you say and do

Take good care of my baby

Now don`t you ever make her cry

Just let your love surround her

Don`t let her see a cloudy sky

Once upon a time that little girl was mine

If I`d been true I know she`d never be with you, so

Take good care of my baby

Be just as kind as you can be

And if you should discover

That you don`t really love her

Just send my baby back home to me

Oh take good care of my baby, take good care of my baby

Just take good care of my baby  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
